title,alt_title,type,description,genre,author,artist,rate,image,released
I Wouldn’t Date a Prince Even If You Asked! The Banished Villainess Will Start Over With the Power of Magic~,王子様なんて、こっちから願い下げですわ！～追放された元悪役令嬢、魔法の力で見返します～,Manga,"Ini adalah kisah tentang seorang wanita jahat yang kembali dengan bantuan sihir setelah diusir dari negaranya sendiri Cecelia adalah mantan bangsawan yang diasingkan dari negara asalnya setelah putra mahkota memutuskan pertunangan mereka dengan membuat beberapa tuduhan palsu Dia melarikan diri bersama ibunya ke negara tetangga Theophilus Dengan menyembunyikan identitasnya mereka memutuskan untuk bertahan hidup meskipun itu berarti menjalani kehidupan yang buruk Tepat ketika dia menyesuaikan diri dengan gaya hidup biasa Albert teman masa kecilnya dan putra mahkota Theophilus muncul di hadapannya

 Post Views 6","Fantasy, Magic, Romance, Shoujo","Kashiwa Ten, Sunohara Mai",-,7.2,https://komikcast.cz/wp-content/uploads/2021/01/59840-e1611545700418.jpg?w=225&q=50,2020
The Strongest Upgrade System,"最强升级系统, Leveling System in Otherworld",Manhua,"Menyeberang ke dunia game  Sang protagonis Long Fei terbangun di dunia game dengan sistem kekerasan Membunuh monster ditingkatkan membunuh orang juga ditingkatkan membalas dendam menghancurkan tiga alam dan meledakkan semua orang yang tidak setuju






 Post Views 7","Action, Adventure, Fantasy","涂山君 (Author), Tu Jun (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/tsup2137182548134981-e1611531973448.jpg?w=225&q=50,?
Urban God,都市封神,Manhua,"Sebelum matinya Chen Fei salah satu dari lima makhluk langit membalikkan ruang dan waktu dan kembali lagi ke usia delapan belas tahun Pengkhianatan  pacar pengkhianatan sahabat penindasan keluarga  Semua penyesalan dari kehidupan masa lalu dunia ini akan akan menjadi tragis

 Post Views 10","Action, Martial Arts",wild boar Knight,-,7.4,https://komikcast.cz/wp-content/uploads/2019/08/40633urban.jpg?w=225&q=50,2018
Katori-kun to Nanahoshi-san no Koi Shuukan,香取くんと七星さんの恋週間,Manga,"Kisah cinta satu minggu dari Katorikun seorang anak SMA yang tidak memiliki teman tapi ingin hidup tenang dan Nanaboshisan yang terlalu mencintai Katorikun

 Post Views 6","Comedy, One-Shot, Romance, School Life",Momose,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/kk126731672736758765-e1611477197819.jpg?w=225&q=50,2018
Dick Cloud,チンコ雲,Manga,"Komedi adalah seni dan terkadang kau harus menderita karena senimu

 Post Views 5","Comedy, One-Shot, Shounen, Slice of Life, Tragedy",Makino Harumaki,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/d5412543515231-e1611476898780.png?w=225&q=50,2020
Devil-chi,でびるち,Manga,"Hino is your average highschool student Sakuba is an amazing talented honorroll student But when Hino discovers Sakubas secret halfdemon identity his life becomes anything but ordinary
 
 

 Post Views 8","Comedy, Ecchi, Romance, School, Supernatural",Musuaki (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2017/04/194258.jpg?w=225&q=50,"Jan 3, 2016"
Aoi-san wa 16-sai Toshishita,"Ms. Aoi is 16 Years Younger Than Me, あおいさんは16歳年下.",Manga,"Hashida Natsumi berusia 28 tahun dan akhirnya meninggalkan rumah orang tuanya untuk membuka toko rotinya sendiri Dia bertahan menjual roti ke obaachan dan ojiisan lingkungan dan ke sekolah seni di sebelah Setiap Rabu seorang gadis cantik mampir dan Natsumi terpesona Dia akhirnya mengumpulkan cukup keberanian untuk mengaku tapi 

 Post Views 8","Comedy, Romance, Slice of Life",Uruhiko,-,7.88,https://komikcast.cz/wp-content/uploads/2020/11/das2321-e1605879553553.jpg?w=225&q=50,2020
This Italian Girl Has Become Such a Freeloader (Serialized),"Itariahito no On'nanoko ga Isōrō Suru Koto ni Natta, There's An Italian Girl Staying With Me, イタリア人の女の子が居候することになった",Manga,"Seorang gadis italia bernama Francesca tibatiba muncul di depan rumah Yuji Atas perintah ibunya si gadis tibatiba mulai tinggal bersamanya Dan ternyata dulu mereka pernah bertemu sewaktu masih kecil Ini merupakan kisah adem layaknya angin sepoisepoi antara Yuji seorang ilustrator dan Francesca seorang gadis luar negeri yang berkuliah di jepang

 Post Views 6","Comedy, Romance, Shounen, Slice of Life",Hamita,-,7.33,https://komikcast.cz/wp-content/uploads/2021/01/ti2513512563123-e1611459322884.jpg?w=225&q=50,2020
A Story about a Cat Reincarnated in a Different World Where There are no Cats,"Neko no inai isekai ni neko ga tensei shi chatta ohanashi, 猫のいない異世界に猫が転生しちゃったお話",Manga,"Judulnya sesuai sinopsis bercerita tentang kucing yang bereinkarnasi ke dunia lain di tempat tanpa kucing

 Post Views 8","Adventure, Isekai, Reincarnation, Slice of Life",Tooyama Ema,-,7.1,https://komikcast.cz/wp-content/uploads/2021/01/60395.jpg?w=225&q=50,2020
Spy x Family – Anya and Damian (Doujinshi),-,Manga,"Sebuah doujinshi fanmade yang menceritakan tentang Anya dan Damian

 Post Views 6","Action, Comedy","m_nym01 (Author), Hinamori (Artist)",-,7.11,https://komikcast.cz/wp-content/uploads/2021/01/spf23654125734132-scaled-e1610958483596.jpg?w=225&q=50,2020
Enmusubi no Ki,"Matchmaking Tree, 縁結びの木",Manga,"Pohon Perjodohan

 Post Views 7","One-Shot, Romance, Yuri",Mochi Au Lait,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/enk1231235612563561-e1611413534192.jpg?w=225&q=50,?
You Can’t be Brave in Front of Your Best Friend,"You Don’t Need to Put Up A Front in front of Your Best Friend, 親友の前では強がれない",Manga,"Kau tak bisa berani begitu saja di hadapan sahabat terbaikmu

 Post Views 5","Comedy, Drama, One-Shot, School Life","げしゅまろ (Author), Geshumaro (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/ycb15236512653123-e1611409946254.jpg?w=225&q=50,?
Tonari no Furi-san ga Tonikaku Kowai,"No Matter What You Say, Furi-san is Scary. となりの布里さんがとにかくコワい。",Manga,"Taira Namito seorang siswa baru lulus SMP yang memulai menjadi siswa SMA biasa mendengar murid baru yang di pikirannya adalah menemukan cewek cantik yang tak lain adalah Furi youko Betapa kagetnya Namito beneran bertemu dengannya
Di luar kelihatan garang sih tapi karena tingkah aneh Furi yang pengen dekat dengan Namito yang membuat Namito bingung menjadi cerita RomCom yang menarik

 Post Views 8","Comedy, Romance, School Life, Slice of Life",Kinoue Seiichi (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2019/04/32911kdsjflasdgsadd-e1565281610832.jpg?w=225&q=50,2018
Binbou Kokka No Kuroji Kaikaku,貧乏国家の黒字改革〜金儲けのためなら手段を選ばない俺が、なぜか絶賛されている件について〜,Manga,"Ketika ayahku Raja jatuh sakit dan aku pangeran pertama yang kembali ke negaraku untuk pertama kalinya dalam 10 tahun tiba di ibu kota kerajaan ada pemandangan keraguan Tidak ada orang di jalan utama tokotoko bernyanyi dengan burungburung tua dan ladangladang sepi dan benarbenar usang Hasil penyelidikan tampaknya para bangsawan memberontak Jika tidak ada yang dilakukan negara akan hancur di tempat saya  Padahal saya punya posisi di mana saya bisa menikmati kemewahan Saya pasti akan membangun kembali negara ini Pertamatama kumpulkan sumber daya manusia yang unggul Bahkan jika itu Raja Iblis 
Pangeran terbaik sepanjang masa Juru selamat kerajaan
Saya hanya menghasilkan uang untuk diri saya sendiri
Dari Menjadi Novelis fantasi rekonstruksi kerajaan yang populer



 Post Views 7",Fantasy,SORANO Susumu,-,7.3,https://komikcast.cz/wp-content/uploads/2021/01/Binbou-Kokka-no-Kuroji-Kaikaku-e1611383545474.jpg?w=225&q=50,2020
My Secret Brother,말할 수 없는 남매 (Korean); My Secret Brother (English); Мой тайный братик (Thai); 言えない兄妹 (Japanese),Manhwa,"Pada hari pertama di sekolah barunya Hanmi berbohong hanya untuk mendapat perhatian Lee Gun Tapi rencananya berantakan sekarang semuanya mengira dia berpacaran dengan Junhyuk saudaranya sendiri

 Post Views 6","Comedy, Drama, Psychological, Romance, School Life, Slice of Life",Willow (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2020/12/MSB013-e1608189327170.jpg?w=225&q=50,2020
Kimetsu no Yaiba – Here’s Another Possibility,これは別の可能性です,Manga,"One Shot Kimetsu no Yaiba Doujinshi

 Post Views 18","Comedy, Demons, Gender Bender",Demongem,-,7.2,https://komikcast.cz/wp-content/uploads/2021/01/60664-e1611370803922.jpg?w=225&q=50,2020
"Fake Marriage, True Love","Forced Marriage, True Love, 全世界都不如你",Manhua,"Mereka memaksa saya menikah untuk menggantikan saudara perempuan saya di pernikahan saya sendirian Saya lari dan masuk ke mobil sopirnya adalah pacar Tanpa sadar dia mengakui bahwa pacarnya sudah tua dan jelek Dia berkata Aku ingin pulang sejak itu hanya ada kesalahpahaman 




 Post Views 5","Comedy, Drama, Romance, Shoujo",Tu Shan Jun Studios,-,7.54,https://komikcast.cz/wp-content/uploads/2020/09/kjfjklfjk-1-e1599990028398.jpg?w=225&q=50,2020
Demi-chan wa Kataritai,"Ajin-chan wa Kataritai, Interviews With Monster Girls, 亜人ちゃんは語りたい",Manga,"Succubus Dullahan dan Vampire Mereka dikenal sebagai Ajin atau demi dan sedikit berbeda dari manusia pada umumnya Mereka telah hidup berdampingan dengan manusia selama berabadabad di bawah penganiayaan Namun dalam beberapa tahun terakhir mereka diterima sebagai anggota masyarakat Manga ini mengikuti seorang guru biologi sekolah menengah yang memiliki minat besar pada demis dan interaksinya dengan berbagai demis di sekolahnya masingmasing dengan masalah lucu mereka sendiri

 Post Views 7","Comedy, Romance, School Life, Seinen, Supernatural",Petosu,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/dc7213651253617231-scaled-e1611324752483.jpg?w=225&q=50,2014
Couples (Twitter),-,Manga,"Seri komik web berbasis twitter yang penuh dengan momen lucu dengan berbagai tipe pasangan







 Post Views 4",Romance,UZNo,-,7.21,https://komikcast.cz/wp-content/uploads/2021/01/58080-vert-e1611281880666.jpg?w=225&q=50,2020
Bunkiten,ブンキテン,Manga,"Shion memiliki teman masa kecil idola dan saudara perempuan tiri dari pernikahan kedua ayahnya
Entah kenapa dia kehilangan ingatannya karena jatuh dari tangga jadi hal terakhir yang dia ingat adalah malam tanggal 6 Juni ketika dia seharusnya membeli krep
Setelah keluar dari rumah sakit teman masa kecilnya tibatiba mengatakan kepadanya bahwa mereka berpacaran dan itu rahasia dari saudara perempuannya
Tapi ternyata dia juga mengencani adiknya

 Post Views 6","Comedy, Harem, Romance, Shounen, Slice of Life",INAOKA Kazusa,-,7.33,https://komikcast.cz/wp-content/uploads/2020/10/bkt634172712-scaled-e1603155188144.jpg?w=225&q=50,2020
Pashiri na Boku to Koisuru Banchou-san,パシリな僕と恋する番長さん,Manga,"Apa jadinya bila laki laki penakut di tembak oleh cewek preman tsundere di sekolah Unokilah orangnya tetapi Unokikun menganggap jika Toramaruchan malah menjadikannya budak


 Post Views 12","Comedy, Romance, School, Slice of Life","Kashima, Ui (Story & Art)",-,8.0,https://komikcast.cz/wp-content/uploads/2020/09/25862v6-e1605410772860.jpg?w=225&q=50,"Dec 19, 2017"
Aoi Hikaru Ga Chikyuu Ni Itakoro,"""Aoi"" When Hikaru was on the earth, ""葵"" ヒカルが地球にいたころ……",Manga,"Hikaru Mikado the boy who loved every flower suffers from a sudden death
Koremitsu Akagi a boy without any friends is treated like a delinquent because of his evil looking eyes
When the ghost of Hikaru appears before Akagi the story begins

 Post Views 8","Drama, Romance, School Life, Shounen, Supernatural, Tragedy","Nomura, Mizuki (Story), CHuN (Art)",-,7.36,https://komikcast.cz/wp-content/uploads/2017/11/8632dfklasjklasdfjw2-e1565629621357.jpg?w=225&q=50,"Oct 20, 2011"
Chicchai Kanojo Senpai ga Kawaisugiru,"Chitchai Kanojo Senpai ga Kawai Sugiru., My Little Girlfriend Senpai Is Way Too Cute, My Short Girlfriend Senpai is Way Too Cute, ちっちゃい彼女先輩が可愛すぎる。",Manga,"Melanjutkan seri pertama berjudul hampir sama yaitu Chicchai Senpai ga Kawaisugiru Menjadi sebuah item Takase dan Komai mengeksplorasi selukbeluk hubungan cinta dan bagaimana mereka membangun diri menjadi orang yang lebih kuat dengan dukungan satu sama lain

 Post Views 8","Comedy, Romance, Seinen, Slice of Life",Akiba Ruiki,-,7.5,https://komikcast.cz/wp-content/uploads/2021/01/cks761321541231-e1610290388456.jpg?w=225&q=50,2019?
Moriking,"Forest Protector Mori King, Forest Ruler Mori King, Moriking, Shinrin Shuugosha Mori King, 森林守護者モリキング, 森林王者モリキング",Manga,"Shouta dan saudara perempuannya Shouko pergi berburu serangga dan mengunjungi kembali tempat di mana mereka sebelumnya meletakkan perangkap mereka Yang mereka temukan adalah ikemen dengan tanduk Versi oneshot

 Post Views 5","Action, Adventure, Comedy, Shounen",HASEGAWA Tomohiro,-,7.0,https://komikcast.cz/wp-content/uploads/2020/04/moriking-e1586820975950.jpg?w=225&q=50,2020
GUARDIAN DOGS,-,Manga,"Saat itu tahun 2035 Sebuah Sistem yang disebut Eden Virtual Reality dikembangkan yang akan melibatkan semua 5 indera seseorang untuk memberikan pengalaman yang benarbenar imersif
Ini telah benarbenar mengubah kehidupan orangorang dan dipuji sebagai teknologi yang seperti mimpi
 tetapi perkembangan lebih lanjut dari teknologi ini membuat dunia terhubung dengan Tempat Suci  Dan suatu hari Ansei dan sahabatnya memasuki Tempat Suci itu 

 Post Views 4","Action, Adventure, Martial Arts, School Life, Shounen, Supernatural","遊馬タツトシ (Author), フク (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/GD421341623123-e1611101436848.jpg?w=225&q=50,2020
Female Knight Goblin,女騎士ゴブリン,Manga,"Jeane adalah seorang ksatria berstatus Goddess Knight berkat ketaatan beragama dan beribadah
suatu ketika Jeane mengemban tugas untuk menumpas para komplotan goblin mesum yang suka menculik para wanita
namun kejadiaan yang naas terjadi
ketika sedang melawan sekumpulan goblin Jeane terjatuh ke dalam salah satu lubang perangkap yang goblin buat
dan dengan keras kepalanya membentur goblin yang berjaga di bawahnya
keduanya pingsan namun saat siuman Jeane merasa ada yang aneh dengan tubuhnya benar saja ternyata tubuh Jeane telah berubah menjadi goblin
namun ketika dia melihat sekeliling dia melihat tubuhnya tergolek di tanah barulah dia sadar ternyata dia telah bertukar tubuh dengan seorang goblin
dalam keadaan yang di ambang keputus asaan sang Goddess pun muncul memberi harapan pada Jeane bahwa dia akan ditolongnya
namun ternyata sang Goddess pun adalah seorang Damegami alias Useless mukjizat yang diharapkannya ternyata hanyalah sebuah harapan palsu
dan mulai saat itu Jeane pun terpaksa menjalani hidup sebagai seorang goblin

 Post Views 11","Comedy, Ecchi, Fantasy, Mature, Shounen","Ondy (Author), Shindou (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/fkg1276351234124123-e1611048927712.jpg?w=225&q=50,?
Martial Arts Master In The City,武林高手在都市,Manhua,"Di kota metropolis yang ramai percikan api seperti apa yang akan dibuat oleh bos wanita yang dingin wanita berperut hitam kakak perempuan gangster yang sombong dan seorang perawan kecil sederhana dari pegunungan yang dalam Apakah karena takdir atau alasan lain Semua jawaban ada pada master seni bela diri di kota







 Post Views 13","Action, Adventure, Ecchi, Harem, Martial Arts, Super Power",God fish Man Club (Shén yú màn shè),-,7.0,https://komikcast.cz/wp-content/uploads/2020/10/ma2143654y1-e1601985483509.jpeg?w=225&q=50,"Oct 06, 2020"
A Cross-dressing Boy Who Wants an Excuse to Cross-dress,女装する口実が欲しい女装男子,Manga,"Si Cowok Crossdressing yang Cari Alasan Biar Bisa Pakai Pakaian Cewek

 Post Views 6","One-Shot, Tragedy",Shinagawa Mikuzu,-,7.45,https://komikcast.cz/wp-content/uploads/2021/01/60207-e1611035008203.jpg?w=225&q=50,2020
Mousou Telepathy,妄想テレパシ,Manga,"Orang akan berpikir bahwa kemampuan membaca pikiran akan luar biasa tetapi bagi Ayako Nakano itu adalah kekuatan tak sadar yang dia harapkan tidak pernah dia miliki Terekspos pada pemikiran kasar orang lain adalah satu hal tetapi mengetahui apa yang orang inginkan darinya telah membuatnya sulit untuk bertindak atas kehendak bebasnya Setelah dengan cepat belajar bahwa mengungkapkan kekuatannya akan menjauhkannya dari temantemannya dia menjaga kemampuannya sebagai rahasia memutuskan bahwa lebih baik tetap terisolasi dan membuat mereka tetap tersembunyi Suram dan tidak punya teman sebagai hasil dari kekuatannya Nakano akan memulai tahun terakhirnya di SMA seperti biasa
Ini berubah ketika dia bertemu Hayato Toda Meskipun hampir tanpa ekspresi Toda adalah murid yang populer dan Nakano bingung untuk mengetahui bahwa dia sangat naksir padanya Namun pikirannya mengungkapkan sesuatu yang lebih ia memiliki fantasi cabul dan mesum tentang dirinya hampir setiap menit dari hari yang sekarang Nakano harus alami setiap hari Meski begitu Nakano segera menemukan dirinya menjadi bagian dari kelompok temantemannya mendorongnya ke dalam pelarian pertamanya ke dalam persahabatan dan romansa

 Post Views 12","Comedy, Romance, School, Super Power",NOBEL (Story & Art),-,7.71,https://komikcast.cz/wp-content/uploads/2021/01/19915v7-scaled-e1611028974330.jpg?w=225&q=50,"Feb 09, 2016"
Ability Shop,-アビリティ ショップ-,Manga,"Toshiki adalah siswa di bawah ratarata dan sering menjadi sasaran ejekan Setelah dia secara tidak sengaja bertemu dengan tanda toko dan memecahkannya dia memasuki toko dan mengetahui bahwa itu akan menjual kemampuannya  Tapi kemampuan ini tidak murah







 Post Views 6","Fantasy, Mystery, One-Shot, Romance, Shounen, Supernatural, Tragedy",Tashiro Tetsuya,-,7.4,https://komikcast.cz/wp-content/uploads/2021/01/1477-e1610986412123.jpg?w=225&q=50,2016
Metropolitan Killing Arrogant Immortal,都市绝弑狂尊,Manhua,"Tuan Gila kembali aku adalah master pembantai setiap keluhan harus dibalas dan setiap pemberontak harus dibunuh langit ataupun dewa akan kulawan







 Post Views 9","Action, Fantasy, Harem, Shounen",Daoshang Project,-,7.0,https://komikcast.cz/wp-content/uploads/2020/11/00-153-e1605954881621.jpg?w=225&q=50,2020
